,train_cohort,test_cohort,ROC,PRC,F1,ACC,MCC,mode,best_C,transfer,test_cohort_RGC,positive_transfer,negative_transfer
158,Riaz,Freeman,0.6931818181818181,0.5524774691289229,0.0,0.6176470588235294,-0.128564869306645,NFT,,Riaz$\mapsto$Freeman,0.5432525951557093,True,False
159,Riaz,Miao,0.15,0.1790430402930402,0.0,0.5882352941176471,-0.2357022603955158,NFT,,Riaz$\mapsto$Miao,0.5847750865051904,True,False
160,Riaz,Rose,0.6532534246575342,0.2476750636000995,0.0,0.8202247191011236,0.0,NFT,,Riaz$\mapsto$Rose,0.7050877414467871,True,False
161,Riaz,Ravi-1,0.5201480263157894,0.4133415150741559,0.0,0.6176470588235294,-0.076672764860067,NFT,,Riaz$\mapsto$Ravi-1,0.532487504805844,True,False
162,Riaz,Ravi-2,0.3897058823529412,0.2700325418288805,0.0,0.64,-0.1400280084028009,NFT,,Riaz$\mapsto$Ravi-2,0.5648000000000001,True,False
163,Riaz,Snyder,0.4795918367346938,0.3878573438944955,0.0,0.6666666666666666,0.0,NFT,,Riaz$\mapsto$Snyder,0.5555555555555555,True,False
164,Riaz,Zhao,0.4220779220779221,0.3635295998369457,0.0,0.52,-0.1809367161139364,NFT,,Riaz$\mapsto$Zhao,0.5072000000000001,True,False
165,Rose,Allen,0.6242603550295858,0.5428440333745168,0.5,0.7435897435897436,0.3779644730092272,NFT,,Rose$\mapsto$Allen,0.5555555555555556,True,False
166,Rose,Choueiri,0.5641025641025641,0.193001443001443,0.2222222222222222,0.5625,-0.0413449115297361,NFT,,Rose$\mapsto$Choueiri,0.6953125,False,True
167,Rose,Gide,0.6924242424242424,0.717930111640234,0.392156862745098,0.5753424657534246,0.3056460903873836,NFT,,Rose$\mapsto$Gide,0.5045974854569337,True,False
168,Rose,Hugo,0.625,0.5894974578486829,0.3157894736842105,0.5,0.0602338601936834,NFT,,Rose$\mapsto$Hugo,0.5029585798816568,False,True
169,Rose,IMVigor210,0.6014705882352941,0.3008806111738524,0.3380281690140845,0.6845637583892618,0.1316672052944988,NFT,,Rose$\mapsto$IMVigor210,0.6477636142516103,True,False
170,Rose,IMmotion150,0.6209045584045584,0.3845434694176953,0.1967213114754098,0.703030303030303,0.1098687202047756,NFT,,Rose$\mapsto$IMmotion150,0.5874380165289257,True,False
171,Rose,Kim,0.8106060606060606,0.662919348357945,0.5454545454545454,0.6666666666666666,0.3424747597107866,NFT,,Rose$\mapsto$Kim,0.6088888888888889,True,False
172,Rose,Liu,0.5358462675535847,0.41778626132198,0.0869565217391304,0.6074766355140186,0.0076611422320687,NFT,,Rose$\mapsto$Liu,0.5272949602585378,True,False
173,Rose,Freeman,0.6325757575757576,0.520495663672747,0.5555555555555556,0.7647058823529411,0.4653390205435216,NFT,,Rose$\mapsto$Freeman,0.5432525951557093,True,False
174,Rose,Miao,0.2833333333333333,0.2019148172089348,0.0,0.5882352941176471,-0.2357022603955158,NFT,,Rose$\mapsto$Miao,0.5847750865051904,True,False
175,Rose,Riaz,0.526829268292683,0.2223670705291086,0.2962962962962963,0.6274509803921569,0.0698430295769578,NFT,,Rose$\mapsto$Riaz,0.6847366397539408,False,True
176,Rose,Ravi-1,0.6212993421052632,0.4979343293613247,0.2799999999999999,0.6470588235294118,0.159193760897756,NFT,,Rose$\mapsto$Ravi-1,0.532487504805844,True,False
177,Rose,Ravi-2,0.6397058823529411,0.5498234769616348,0.2222222222222222,0.72,0.2975595178559521,NFT,,Rose$\mapsto$Ravi-2,0.5648000000000001,True,False
178,Rose,Snyder,0.5408163265306123,0.438844134144886,0.2222222222222222,0.6666666666666666,0.1147078669352808,NFT,,Rose$\mapsto$Snyder,0.5555555555555555,True,False
179,Rose,Zhao,0.5129870129870129,0.5613485310155607,0.0,0.56,0.0,NFT,,Rose$\mapsto$Zhao,0.5072000000000001,True,False
180,Ravi-1,Allen,0.5562130177514792,0.4711077334202468,0.4545454545454545,0.3846153846153846,-0.0449013255066937,NFT,,Ravi-1$\mapsto$Allen,0.5555555555555556,False,True
181,Ravi-1,Choueiri,0.5384615384615384,0.4522727272727272,0.3529411764705882,0.3125,0.1815682598006407,NFT,,Ravi-1$\mapsto$Choueiri,0.6953125,False,True
182,Ravi-1,Gide,0.5742424242424242,0.6080746094057111,0.6601941747572816,0.5205479452054794,-0.0416702740141187,NFT,,Ravi-1$\mapsto$Gide,0.5045974854569337,True,False
183,Ravi-1,Hugo,0.6130952380952381,0.6342247521284788,0.631578947368421,0.4615384615384615,-0.2672612419124244,NFT,,Ravi-1$\mapsto$Hugo,0.5029585798816568,False,True
184,Ravi-1,IMVigor210,0.5784526854219949,0.2716799348958167,0.391304347826087,0.3422818791946309,0.1136078554277152,NFT,,Ravi-1$\mapsto$IMVigor210,0.6477636142516103,False,True
185,Ravi-1,IMmotion150,0.5623219373219372,0.31951752221253,0.459016393442623,0.4,0.0943564195120496,NFT,,Ravi-1$\mapsto$IMmotion150,0.5874380165289257,False,True
186,Ravi-1,Kim,0.4469696969696969,0.2394478596971329,0.3703703703703703,0.2444444444444444,-0.241746889207614,NFT,,Ravi-1$\mapsto$Kim,0.6088888888888889,False,True
187,Ravi-1,Liu,0.4892830746489283,0.4321608953362378,0.5263157894736842,0.411214953271028,-0.0139720562318367,NFT,,Ravi-1$\mapsto$Liu,0.5272949602585378,False,True
188,Ravi-1,Freeman,0.606060606060606,0.521102294917832,0.5,0.3529411764705882,-0.0769321818620829,NFT,,Ravi-1$\mapsto$Freeman,0.5432525951557093,False,True
189,Ravi-1,Miao,0.5,0.2721498599439776,0.4,0.2941176470588235,-0.1649915822768611,NFT,,Ravi-1$\mapsto$Miao,0.5847750865051904,False,True
190,Ravi-1,Riaz,0.4658536585365853,0.1709326741555049,0.3076923076923077,0.2941176470588235,-0.0304819971239475,NFT,,Ravi-1$\mapsto$Riaz,0.6847366397539408,False,True
191,Ravi-1,Rose,0.5830479452054794,0.2010992985839815,0.3516483516483517,0.3370786516853932,0.2022702202726155,NFT,,Ravi-1$\mapsto$Rose,0.7050877414467871,False,True
192,Ravi-1,Ravi-2,0.4632352941176471,0.2757795819376701,0.3157894736842105,0.48,-0.0898283738337021,NFT,,Ravi-1$\mapsto$Ravi-2,0.5648000000000001,False,True
193,Ravi-1,Snyder,0.6428571428571429,0.5866665964631467,0.4166666666666667,0.3333333333333333,-0.1714985851425088,NFT,,Ravi-1$\mapsto$Snyder,0.5555555555555555,False,True
194,Ravi-1,Zhao,0.448051948051948,0.4101125943597553,0.3846153846153846,0.36,-0.2631806779839076,NFT,,Ravi-1$\mapsto$Zhao,0.5072000000000001,False,True
195,Ravi-2,Allen,0.5857988165680474,0.3966562890738617,0.5,0.3333333333333333,0.0,NFT,,Ravi-2$\mapsto$Allen,0.5555555555555556,False,True
196,Ravi-2,Choueiri,0.3589743589743589,0.1421085858585858,0.25,0.25,-0.1794871794871795,NFT,,Ravi-2$\mapsto$Choueiri,0.6953125,False,True
197,Ravi-2,Gide,0.6083333333333334,0.6217903324928101,0.7079646017699115,0.547945205479452,0.0,NFT,,Ravi-2$\mapsto$Gide,0.5045974854569337,True,False
198,Ravi-2,Hugo,0.4642857142857143,0.5655374765536197,0.7000000000000001,0.5384615384615384,0.0,NFT,,Ravi-2$\mapsto$Hugo,0.5029585798816568,True,False
199,Ravi-2,IMVigor210,0.5176470588235295,0.2335305626534956,0.3601108033240996,0.2248322147651006,-0.1157370951717681,NFT,,Ravi-2$\mapsto$IMVigor210,0.6477636142516103,False,True
200,Ravi-2,IMmotion150,0.5671296296296297,0.329288589600351,0.4541062801932367,0.3151515151515151,0.0531394890850523,NFT,,Ravi-2$\mapsto$IMmotion150,0.5874380165289257,False,True
201,Ravi-2,Kim,0.5227272727272727,0.3233868678584892,0.4285714285714285,0.2888888888888888,0.0909090909090909,NFT,,Ravi-2$\mapsto$Kim,0.6088888888888889,False,True
202,Ravi-2,Liu,0.5288248337028825,0.4306000634181511,0.54421768707483,0.3738317757009345,-0.1232330243030541,NFT,,Ravi-2$\mapsto$Liu,0.5272949602585378,False,True
203,Ravi-2,Freeman,0.356060606060606,0.3428803166235093,0.5116279069767442,0.3823529411764705,0.0127639930177913,NFT,,Ravi-2$\mapsto$Freeman,0.5432525951557093,False,True
204,Ravi-2,Miao,0.4333333333333333,0.2524032176973353,0.4545454545454545,0.2941176470588235,0.0,NFT,,Ravi-2$\mapsto$Miao,0.5847750865051904,False,True
205,Ravi-2,Riaz,0.4439024390243902,0.1673490954448425,0.3448275862068966,0.2549019607843137,0.1234661995811987,NFT,,Ravi-2$\mapsto$Riaz,0.6847366397539408,False,True
206,Ravi-2,Rose,0.5059931506849316,0.1725713925955202,0.3076923076923077,0.1910112359550561,0.0499065128505949,NFT,,Ravi-2$\mapsto$Rose,0.7050877414467871,False,True
207,Ravi-2,Ravi-1,0.5032894736842105,0.4264773169547096,0.5303030303030303,0.392156862745098,-0.0014789016383759,NFT,,Ravi-2$\mapsto$Ravi-1,0.532487504805844,False,True
208,Ravi-2,Snyder,0.4591836734693877,0.4033593182089423,0.4,0.2857142857142857,-0.2886751345948128,NFT,,Ravi-2$\mapsto$Snyder,0.5555555555555555,False,True
209,Ravi-2,Zhao,0.4935064935064935,0.4074045101167006,0.6111111111111112,0.44,0.0,NFT,,Ravi-2$\mapsto$Zhao,0.5072000000000001,False,True
210,Snyder,Allen,0.5650887573964497,0.4241529517815539,0.2352941176470588,0.6666666666666666,0.1195228609334393,NFT,,Snyder$\mapsto$Allen,0.5555555555555556,True,False
211,Snyder,Choueiri,0.5384615384615384,0.452559015059015,0.25,0.25,-0.1794871794871795,NFT,,Snyder$\mapsto$Choueiri,0.6953125,False,True
212,Snyder,Gide,0.5007575757575758,0.530133454190728,0.0465116279069767,0.4383561643835616,-0.0892691182267163,NFT,,Snyder$\mapsto$Gide,0.5045974854569337,False,True
213,Snyder,Hugo,0.6845238095238094,0.6337574913842149,0.7142857142857143,0.6923076923076923,0.3809523809523809,NFT,,Snyder$\mapsto$Hugo,0.5029585798816568,True,False
214,Snyder,IMVigor210,0.55153452685422,0.2569083777868853,0.1219512195121951,0.7583892617449665,0.0682245552844032,NFT,,Snyder$\mapsto$IMVigor210,0.6477636142516103,True,False
215,Snyder,IMmotion150,0.5049857549857549,0.2853186961835619,0.0923076923076923,0.6424242424242425,-0.0853957317766309,NFT,,Snyder$\mapsto$IMmotion150,0.5874380165289257,True,False
216,Snyder,Kim,0.4772727272727272,0.2334194699810623,0.4347826086956522,0.4222222222222222,0.1091354632725056,NFT,,Snyder$\mapsto$Kim,0.6088888888888889,False,True
217,Snyder,Liu,0.4948263118994827,0.4056154193446784,0.3188405797101449,0.5607476635514018,0.0118533617968306,NFT,,Snyder$\mapsto$Liu,0.5272949602585378,True,False
218,Snyder,Freeman,0.5643939393939394,0.4205147136739167,0.4666666666666666,0.5294117647058824,0.0797855923130281,NFT,,Snyder$\mapsto$Freeman,0.5432525951557093,False,True
219,Snyder,Miao,0.2666666666666666,0.2037657440598617,0.0,0.5882352941176471,-0.2357022603955158,NFT,,Snyder$\mapsto$Miao,0.5847750865051904,True,False
220,Snyder,Riaz,0.5048780487804878,0.1934225957321081,0.3137254901960785,0.3137254901960784,-0.0048780487804878,NFT,,Snyder$\mapsto$Riaz,0.6847366397539408,False,True
221,Snyder,Rose,0.5222602739726028,0.200634578309088,0.0,0.8202247191011236,0.0,NFT,,Snyder$\mapsto$Rose,0.7050877414467871,True,False
222,Snyder,Ravi-1,0.5365953947368421,0.427087205398608,0.1666666666666666,0.6078431372549019,0.0187189865555244,NFT,,Snyder$\mapsto$Ravi-1,0.532487504805844,True,False
223,Snyder,Ravi-2,0.4117647058823529,0.258140785298293,0.3333333333333332,0.52,-0.0350070021007002,NFT,,Snyder$\mapsto$Ravi-2,0.5648000000000001,False,True
224,Snyder,Zhao,0.3896103896103896,0.3942367101949176,0.3703703703703703,0.32,-0.3424747597107866,NFT,,Snyder$\mapsto$Zhao,0.5072000000000001,False,True
225,Zhao,Allen,0.6390532544378699,0.5045778286201088,0.5,0.3333333333333333,0.0,NFT,,Zhao$\mapsto$Allen,0.5555555555555556,False,True
226,Zhao,Choueiri,0.641025641025641,0.4806998556998556,0.3333333333333333,0.25,0.1240347345892084,NFT,,Zhao$\mapsto$Choueiri,0.6953125,False,True
227,Zhao,Gide,0.6636363636363636,0.6573447588935434,0.7142857142857143,0.5616438356164384,0.1297498240269205,NFT,,Zhao$\mapsto$Gide,0.5045974854569337,True,False
228,Zhao,Hugo,0.244047619047619,0.4458648090489763,0.7000000000000001,0.5384615384615384,0.0,NFT,,Zhao$\mapsto$Hugo,0.5029585798816568,True,False
229,Zhao,IMVigor210,0.5667519181585677,0.285908844349353,0.3715846994535519,0.2281879194630872,0.0,NFT,,Zhao$\mapsto$IMVigor210,0.6477636142516103,False,True
230,Zhao,IMmotion150,0.5478988603988604,0.3389078521024901,0.4528301886792452,0.296969696969697,0.0500156323280355,NFT,,Zhao$\mapsto$IMmotion150,0.5874380165289257,False,True
231,Zhao,Kim,0.6489898989898989,0.4131350768515834,0.4285714285714285,0.2888888888888888,0.0909090909090909,NFT,,Zhao$\mapsto$Kim,0.6088888888888889,False,True
232,Zhao,Liu,0.6038433111603844,0.4310933238068213,0.5714285714285715,0.4392523364485981,0.1509613555011383,NFT,,Zhao$\mapsto$Liu,0.5272949602585378,False,True
233,Zhao,Freeman,0.4848484848484848,0.3834229902976743,0.5116279069767442,0.3823529411764705,0.0127639930177913,NFT,,Zhao$\mapsto$Freeman,0.5432525951557093,False,True
234,Zhao,Miao,0.6499999999999999,0.3396969696969696,0.4545454545454545,0.2941176470588235,0.0,NFT,,Zhao$\mapsto$Miao,0.5847750865051904,False,True
235,Zhao,Riaz,0.4317073170731708,0.1765867923444818,0.3214285714285714,0.2549019607843137,-0.0032564480451291,NFT,,Zhao$\mapsto$Riaz,0.6847366397539408,False,True
236,Zhao,Rose,0.4914383561643836,0.2439745941441888,0.3047619047619047,0.1797752808988764,0.0,NFT,,Zhao$\mapsto$Rose,0.7050877414467871,False,True
237,Zhao,Ravi-1,0.4457236842105262,0.3351348904451824,0.5428571428571428,0.3725490196078431,0.0,NFT,,Zhao$\mapsto$Ravi-1,0.532487504805844,False,True
238,Zhao,Ravi-2,0.625,0.3710522116772117,0.4848484848484848,0.32,0.0,NFT,,Zhao$\mapsto$Ravi-2,0.5648000000000001,False,True
239,Zhao,Snyder,0.3877551020408163,0.2669312305341716,0.5,0.3333333333333333,0.0,NFT,,Zhao$\mapsto$Snyder,0.5555555555555555,False,True
240,Allen,Choueiri,0.4102564102564102,0.1476310726310726,0.0,0.75,-0.1240347345892084,LFT,,Allen$\mapsto$Choueiri,0.6953125,True,False
241,Allen,Gide,0.8128787878787879,0.847733343822624,0.625,0.6712328767123288,0.401309441942406,LFT,,Allen$\mapsto$Gide,0.5045974854569337,True,False
242,Allen,Hugo,0.5416666666666667,0.5743605931328274,0.5,0.5384615384615384,0.0975900072948533,LFT,,Allen$\mapsto$Hugo,0.5029585798816568,True,False
243,Allen,IMVigor210,0.6360613810741688,0.4289161296739366,0.3941605839416058,0.7214765100671141,0.2133547898905326,LFT,,Allen$\mapsto$IMVigor210,0.6477636142516103,True,False
244,Allen,IMmotion150,0.6800213675213675,0.439902198827386,0.2727272727272727,0.7090909090909091,0.1610953967206511,LFT,,Allen$\mapsto$IMmotion150,0.5874380165289257,True,False
245,Allen,Kim,0.6666666666666666,0.6121509887532586,0.4242424242424242,0.5777777777777777,0.1410190187044415,LFT,,Allen$\mapsto$Kim,0.6088888888888889,False,True
246,Allen,Liu,0.6699926090169992,0.5576034035682614,0.2448979591836734,0.6542056074766355,0.2144880797617982,LFT,,Allen$\mapsto$Liu,0.5272949602585378,True,False
247,Allen,Freeman,0.5075757575757576,0.3327549173266758,0.2222222222222222,0.5882352941176471,-0.0189934294099396,LFT,,Allen$\mapsto$Freeman,0.5432525951557093,True,False
248,Allen,Miao,0.5333333333333334,0.2879564879564879,0.0,0.6470588235294118,-0.1613743060919757,LFT,,Allen$\mapsto$Miao,0.5847750865051904,True,False
249,Allen,Riaz,0.5804878048780487,0.2039773388010765,0.2105263157894737,0.7058823529411765,0.0304819971239475,LFT,,Allen$\mapsto$Riaz,0.6847366397539408,True,False
250,Allen,Rose,0.6815068493150684,0.2877811208777842,0.4242424242424242,0.7865168539325843,0.2935587205335404,LFT,,Allen$\mapsto$Rose,0.7050877414467871,True,False
251,Allen,Ravi-1,0.7602796052631579,0.7023372586899274,0.2272727272727272,0.6666666666666666,0.2382627122858074,LFT,,Allen$\mapsto$Ravi-1,0.532487504805844,True,False
252,Allen,Ravi-2,0.7205882352941176,0.664932308784211,0.2222222222222222,0.72,0.2975595178559521,LFT,,Allen$\mapsto$Ravi-2,0.5648000000000001,True,False
253,Allen,Snyder,0.2959183673469387,0.23351383339497,0.0,0.6666666666666666,0.0,LFT,,Allen$\mapsto$Snyder,0.5555555555555555,True,False
254,Allen,Zhao,0.6883116883116883,0.5864914126277763,0.0,0.56,0.0,LFT,,Allen$\mapsto$Zhao,0.5072000000000001,True,False
255,Choueiri,Allen,0.6597633136094675,0.4119040704015128,0.0,0.6666666666666666,0.0,LFT,,Choueiri$\mapsto$Allen,0.5555555555555556,True,False
256,Choueiri,Gide,0.7363636363636364,0.7402801563976962,0.0,0.4520547945205479,0.0,LFT,,Choueiri$\mapsto$Gide,0.5045974854569337,False,True
257,Choueiri,Hugo,0.4107142857142857,0.5100028788085728,0.0,0.4615384615384615,0.0,LFT,,Choueiri$\mapsto$Hugo,0.5029585798816568,False,True
258,Choueiri,IMVigor210,0.4789641943734015,0.2099590281188202,0.0,0.7718120805369127,0.0,LFT,,Choueiri$\mapsto$IMVigor210,0.6477636142516103,True,False
259,Choueiri,IMmotion150,0.6805555555555556,0.4720031780604173,0.4318181818181817,0.696969696969697,0.2292860994142806,LFT,,Choueiri$\mapsto$IMmotion150,0.5874380165289257,True,False
260,Choueiri,Kim,0.6338383838383839,0.359552076147566,0.0,0.7333333333333333,0.0,LFT,,Choueiri$\mapsto$Kim,0.6088888888888889,True,False
261,Choueiri,Liu,0.5354767184035477,0.4819809385694134,0.0,0.616822429906542,0.0,LFT,,Choueiri$\mapsto$Liu,0.5272949602585378,True,False
262,Choueiri,Freeman,0.4393939393939394,0.3760583225874477,0.0,0.6470588235294118,0.0,LFT,,Choueiri$\mapsto$Freeman,0.5432525951557093,True,False
263,Choueiri,Miao,0.3833333333333333,0.2260729548229548,0.0,0.5294117647058824,-0.2988071523335984,LFT,,Choueiri$\mapsto$Miao,0.5847750865051904,False,True
264,Choueiri,Riaz,0.5341463414634147,0.3231771699124912,0.0,0.803921568627451,0.0,LFT,,Choueiri$\mapsto$Riaz,0.6847366397539408,True,False
265,Choueiri,Rose,0.5214041095890412,0.1802181223418724,0.0,0.8202247191011236,0.0,LFT,,Choueiri$\mapsto$Rose,0.7050877414467871,True,False
266,Choueiri,Ravi-1,0.5867598684210527,0.4351461940834903,0.0,0.6274509803921569,0.0,LFT,,Choueiri$\mapsto$Ravi-1,0.532487504805844,True,False
267,Choueiri,Ravi-2,0.2794117647058823,0.2576125048911805,0.0,0.68,0.0,LFT,,Choueiri$\mapsto$Ravi-2,0.5648000000000001,True,False
268,Choueiri,Snyder,0.653061224489796,0.379196299732014,0.0,0.6666666666666666,0.0,LFT,,Choueiri$\mapsto$Snyder,0.5555555555555555,True,False
269,Choueiri,Zhao,0.3376623376623376,0.3500487279403443,0.0,0.56,0.0,LFT,,Choueiri$\mapsto$Zhao,0.5072000000000001,True,False
270,Gide,Allen,0.7485207100591715,0.640500850485193,0.6285714285714286,0.6666666666666666,0.4021998332699218,LFT,,Gide$\mapsto$Allen,0.5555555555555556,True,False
271,Gide,Choueiri,0.5128205128205128,0.1749694749694749,0.2666666666666666,0.3125,-0.0924500327042048,LFT,,Gide$\mapsto$Choueiri,0.6953125,False,True
272,Gide,Hugo,0.3809523809523809,0.4590573949224652,0.5714285714285714,0.4230769230769231,-0.2559939058231545,LFT,,Gide$\mapsto$Hugo,0.5029585798816568,False,True
273,Gide,IMVigor210,0.6156649616368286,0.322876941902221,0.3715846994535519,0.2281879194630872,0.0,LFT,,Gide$\mapsto$IMVigor210,0.6477636142516103,False,True
274,Gide,IMmotion150,0.6873219373219372,0.520731914584559,0.5030674846625767,0.509090909090909,0.2190896590594828,LFT,,Gide$\mapsto$IMmotion150,0.5874380165289257,False,True
275,Gide,Kim,0.7575757575757576,0.6172472885220344,0.4210526315789474,0.2666666666666666,0.0,LFT,,Gide$\mapsto$Kim,0.6088888888888889,False,True
276,Gide,Liu,0.6300813008130081,0.5356156108023227,0.5454545454545454,0.6261682242990654,0.2320435917688086,LFT,,Gide$\mapsto$Liu,0.5272949602585378,True,False
277,Gide,Freeman,0.5606060606060606,0.4440298045608465,0.3,0.5882352941176471,0.0256045778249594,LFT,,Gide$\mapsto$Freeman,0.5432525951557093,True,False
278,Gide,Miao,0.3666666666666667,0.2205176767676767,0.4761904761904761,0.3529411764705882,0.1613743060919757,LFT,,Gide$\mapsto$Miao,0.5847750865051904,False,True
279,Gide,Riaz,0.648780487804878,0.3596280473576114,0.3809523809523809,0.4901960784313725,0.1762539887475524,LFT,,Gide$\mapsto$Riaz,0.6847366397539408,False,True
280,Gide,Rose,0.6506849315068493,0.3818007180380182,0.3047619047619047,0.1797752808988764,0.0,LFT,,Gide$\mapsto$Rose,0.7050877414467871,False,True
281,Gide,Ravi-1,0.645970394736842,0.5074786451484888,0.5428571428571428,0.3725490196078431,0.0,LFT,,Gide$\mapsto$Ravi-1,0.532487504805844,False,True
282,Gide,Ravi-2,0.6102941176470589,0.4514726957983537,0.4848484848484848,0.32,0.0,LFT,,Gide$\mapsto$Ravi-2,0.5648000000000001,False,True
283,Gide,Snyder,0.6326530612244897,0.659305452950411,0.5,0.3333333333333333,0.0,LFT,,Gide$\mapsto$Snyder,0.5555555555555555,False,True
284,Gide,Zhao,0.6558441558441558,0.6226132164763328,0.1666666666666666,0.6,0.2302830932359191,LFT,,Gide$\mapsto$Zhao,0.5072000000000001,True,False
285,Hugo,Allen,0.4497041420118343,0.2851156097295528,0.4705882352941176,0.3076923076923077,-0.2294157338705617,LFT,,Hugo$\mapsto$Allen,0.5555555555555556,False,True
286,Hugo,Choueiri,0.2307692307692307,0.1209325396825396,0.1428571428571428,0.25,-0.3670584895244009,LFT,,Hugo$\mapsto$Choueiri,0.6953125,False,True
