	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC
235	Snyder	Rose	0.5873287671232876	0.2183741064621166	0.0	0.8202247191011236	0.0
236	Snyder	SU2CLC1	0.5760690789473685	0.5023734096215013	0.0	0.6274509803921569	0.0
237	Snyder	SU2CLC2	0.2867647058823529	0.22646609099572151	0.0	0.68	0.0
238	Snyder	Snyder	1.0	0.9999999999999998	0.8750000000000001	0.9047619047619048	0.816496580927726
239	Snyder	Zhao	0.39610389610389607	0.5042377822905607	0.0	0.56	0.0
240	Zhao	Allen	0.5177514792899408	0.3172389214594852	0.52	0.38461538461538464	0.1643989873053573
241	Zhao	Choueiri	0.46153846153846156	0.16587301587301584	0.25	0.25	-0.1794871794871795
242	Zhao	Gide	0.4386363636363636	0.5029061792407075	0.679245283018868	0.5342465753424658	-0.015366440995063938
243	Zhao	Hugo	0.5773809523809523	0.5997477899389208	0.7368421052631579	0.6153846153846154	0.31180478223116176
244	Zhao	IMVigor210	0.5404092071611253	0.267680560777975	0.36813186813186816	0.22818791946308725	-0.05323972295019357
245	Zhao	IMmotion150	0.5728276353276354	0.32979060554020656	0.48128342245989303	0.4121212121212121	0.1671426765645917
246	Zhao	Kim	0.5353535353535354	0.37926854069554344	0.37037037037037035	0.24444444444444444	-0.24174688920761409
247	Zhao	Liu	0.5081300813008129	0.3875866406941353	0.5390070921985816	0.3925233644859813	-0.02470392731769933
248	Zhao	MGH	0.3371212121212121	0.2663477999318698	0.5217391304347826	0.35294117647058826	0.0
249	Zhao	Miao	0.6833333333333333	0.5372510822510823	0.5	0.4117647058823529	0.23570226039551584
250	Zhao	Riaz	0.46585365853658534	0.2742041610087151	0.32727272727272727	0.27450980392156865	0.027050089040022967
251	Zhao	Rose	0.5539383561643836	0.20291143883431084	0.3137254901960785	0.21348314606741572	0.08743996256404538
252	Zhao	SU2CLC1	0.5546875	0.47706865774171947	0.512396694214876	0.4215686274509804	0.004085002766875436
253	Zhao	SU2CLC2	0.6985294117647058	0.5756767699105161	0.5384615384615385	0.52	0.2368137783989546
254	Zhao	Snyder	0.3775510204081633	0.26055642352634834	0.4545454545454545	0.42857142857142855	0.0
255	Zhao	Zhao	0.9805194805194806	0.9767535494808223	0.9090909090909091	0.92	0.8376623376623377
