	train_cohort	test_cohort	ROC	PRC	F1	ACC	MCC
215	SU2CLC2	Liu	0.5044345898004434	0.4956948126708738	0.4742268041237114	0.5233644859813084	0.05935276374053773
216	SU2CLC2	MGH	0.5037878787878788	0.33662329166670824	0.46153846153846156	0.38235294117647056	-0.08058229640253803
217	SU2CLC2	Miao	0.48333333333333334	0.2589194139194139	0.0	0.6470588235294118	-0.1613743060919757
218	SU2CLC2	Riaz	0.5	0.23845650321358694	0.27586206896551724	0.5882352941176471	0.028040407300746976
219	SU2CLC2	Rose	0.5539383561643836	0.24267219569786344	0.10526315789473684	0.8089887640449438	0.07468830135678876
220	SU2CLC2	SU2CLC1	0.5513980263157894	0.3925648837674017	0.3333333333333333	0.6078431372549019	0.08893643232790098
221	SU2CLC2	SU2CLC2	0.9852941176470588	0.9736111111111111	0.9333333333333333	0.96	0.9090593428863095
222	SU2CLC2	Snyder	0.2857142857142857	0.23266097906467215	0.0	0.6666666666666666	0.0
223	SU2CLC2	Zhao	0.7857142857142857	0.8355501300412368	0.0	0.56	0.0
224	Snyder	Allen	0.5414201183431953	0.35387034899381514	0.0	0.6666666666666666	0.0
225	Snyder	Choueiri	0.641025641025641	0.48846153846153845	0.0	0.8125	0.0
226	Snyder	Gide	0.5795454545454546	0.5914861407591042	0.0	0.4520547945205479	0.0
227	Snyder	Hugo	0.48809523809523814	0.5293804767110154	0.0	0.46153846153846156	0.0
228	Snyder	IMVigor210	0.46528132992327365	0.20691477450458237	0.0	0.7718120805369127	0.0
229	Snyder	IMmotion150	0.516559829059829	0.30601426047549196	0.0	0.7090909090909091	0.0
230	Snyder	Kim	0.4898989898989899	0.24223578114564223	0.0	0.7333333333333333	0.0
231	Snyder	Liu	0.516629711751663	0.4524529722795121	0.0	0.616822429906542	0.0
232	Snyder	MGH	0.40530303030303033	0.3040789100164869	0.0	0.6470588235294118	0.0
233	Snyder	Miao	0.6333333333333333	0.3259126984126984	0.0	0.7058823529411765	0.0
234	Snyder	Riaz	0.5292682926829269	0.23732711960943675	0.0	0.803921568627451	0.0
235	Snyder	Rose	0.5462328767123288	0.18885341312902768	0.0	0.8202247191011236	0.0
236	Snyder	SU2CLC1	0.5427631578947367	0.46014085919996883	0.0	0.6274509803921569	0.0
237	Snyder	SU2CLC2	0.3382352941176471	0.23853353099466304	0.0	0.68	0.0
238	Snyder	Snyder	0.9897959183673469	0.9808673469387754	0.8333333333333333	0.9047619047619048	0.7905694150420949
239	Snyder	Zhao	0.3246753246753247	0.342191873653743	0.0	0.56	0.0
240	Zhao	Allen	0.6124260355029586	0.38304782954178757	0.5	0.3333333333333333	0.0
241	Zhao	Choueiri	0.30769230769230765	0.12821969696969698	0.3157894736842105	0.1875	0.0
242	Zhao	Gide	0.5424242424242425	0.5901429962737521	0.6964285714285714	0.5342465753424658	-0.10704360482220941
243	Zhao	Hugo	0.7202380952380953	0.7724340855223208	0.7000000000000001	0.5384615384615384	0.0
244	Zhao	IMVigor210	0.6088235294117648	0.30080386670348214	0.3615819209039548	0.24161073825503357	-0.051321085186781905
245	Zhao	IMmotion150	0.6408475783475783	0.41923908644383256	0.4782608695652174	0.41818181818181815	0.15553533837469455
246	Zhao	Kim	0.6439393939393939	0.45433795073490224	0.4444444444444445	0.3333333333333333	0.16116459280507606
247	Zhao	Liu	0.5040650406504065	0.4174171347260278	0.5540540540540541	0.38317757009345793	0.0
248	Zhao	MGH	0.43939393939393945	0.31102910404977785	0.5217391304347826	0.35294117647058826	0.0
249	Zhao	Miao	0.31666666666666665	0.2130631868131868	0.25000000000000006	0.29411764705882354	-0.3337119062359573
250	Zhao	Riaz	0.47317073170731705	0.1968282681155306	0.3278688524590164	0.19607843137254902	0.0
251	Zhao	Rose	0.5607876712328768	0.2112022345067016	0.27272727272727276	0.2808988764044944	-0.07025336901657378
252	Zhao	SU2CLC1	0.5970394736842106	0.526680785262563	0.536231884057971	0.37254901960784315	-0.037280056753966284
253	Zhao	SU2CLC2	0.75	0.5532100150666327	0.5517241379310345	0.48	0.2993924754260479
254	Zhao	Snyder	0.346938775510204	0.25022984534262727	0.16666666666666666	0.5238095238095238	-0.15811388300841897
255	Zhao	Zhao	0.9935064935064936	0.9920798898071624	0.88	0.88	0.7857142857142857
